GID_2,fips,RUCC_2013,rucc_grouped,pop_size,perc_african_american,perc_latino_hispanic,perc_unemployed,perc_graduated,perc_urban_pop,entropy_coloc,entropy_sci,extroversion_coloc,extroversion_sci,proximity_rep_coloc,proximity_dem_coloc,proximity_rep_sci,proximity_dem_sci,proximity_rep_comm,proximity_dem_comm,proximity_rep_res,proximity_dem_res,perc_nv_rep,perc_nv_dem,n_swing,n_swing_0820,segregation_off,segregation_on,segregation_res
USA.18.113_1,21225,6,3,13786.0,0.146162773828522,0.014507471347744,0.038795142721968,0.1234467,0.0,0.1286137548621092,0.2821567070367445,0.2048,0.6147,0.7072999999999999,0.2598,0.6876,0.2543,0.7236,0.2578,0.2412,0.728,0.7244,0.2572,0,0,0.722552868177789,0.7218339988590987,0.20361156146922343
USA.18.114_1,21227,3,1,133216.0,0.085650372327648,0.055226098967091,0.04682891370899,0.27240404,0.7269,0.2889949536191911,0.5624130149827462,0.9625,3.955,0.6467999999999999,0.3077999999999999,0.6415,0.2658,0.5936,0.3747999999999999,0.4476,0.4887,0.5889,0.3796,0,0,0.6538558946435356,0.6807615516257843,0.45278694023592553
USA.18.115_1,21229,9,4,11957.0,0.059295809985782,0.017479300827967,0.045563961485557,0.1302907,0.0,0.1530133572849548,0.2875552581319497,0.2678,0.8252,0.6845,0.2827,0.664,0.2835,0.6996,0.2794,0.3797,0.5943,0.7006,0.2786,0,0,0.6936178295555273,0.684184255561894,0.3557891205903729
USA.18.116_1,21231,7,3,19743.0,0.011143189991389,0.035810160563238,0.060703285420945,0.088395111,0.3417,0.1534400436683606,0.2817744509324407,0.2921,0.7599,0.7747999999999999,0.1968,0.7629,0.1896999999999999,0.7766,0.2086,0.6514,0.3256,0.7783,0.2068,0,0,0.8051791819678358,0.821591557330291,0.6579079778610164
USA.18.117_1,21233,8,4,12994.0,0.037401877789749,0.057411112821302,0.053413000181061,0.083289489,0.0,0.1596337597380776,0.3164864652170583,0.2943,0.9348,0.7051000000000001,0.2594,0.6876,0.2523,0.7228,0.2574,0.2702,0.6969,0.7229,0.2573,0,0,0.7214131948841331,0.7232601254991443,0.23721138256834573
USA.18.118_1,21235,7,3,36578.0,0.010252064082235,0.01457160041555,0.065829180995158,0.11908367,0.36340000000000006,0.2160870340951542,0.3812045172512457,0.5049,1.0834,0.7899999999999999,0.172,0.7566,0.1737,0.8051,0.1762,0.732,0.2278,0.8075,0.1738,0,0,0.8305052551601873,0.8285082715345123,0.7576452171968469
USA.18.119_1,21237,9,4,6666.0,0.000900090009001,0.0001500150015,0.267388825541619,0.075853661,0.0,0.2076961934227105,0.2657244701316044,0.4363,0.8312,0.6694,0.2964,0.6739,0.2850999999999999,0.6655,0.3145,0.1405,0.8347,0.6637,0.3163,0,1,0.6753830568570343,0.6901026811180834,0.08766143008889138
USA.18.120_1,21239,2,1,26758.0,0.039614320950744,0.066821137603707,0.026204926811853,0.3291834,0.6275999999999999,0.1617966011816442,0.4731331629741032,0.252,1.599,0.574,0.3793999999999999,0.5833,0.319,0.5673999999999999,0.397,0.4152,0.5124,0.5675,0.397,0,0,0.5624287704191465,0.6013262977752425,0.4214233801084587
USA.19.1_1,22001,2,1,58200.0,0.165841924398625,0.028865979381443,0.098016013883959,0.11030255,0.3831,0.2000944983058725,0.3886286931624912,0.4427,1.2353,0.7296000000000001,0.2366999999999999,0.6867,0.2425,0.7365,0.2450999999999999,0.3935,0.5218,0.7701,0.2139,0,0,0.7512979612511081,0.7296063890473474,0.404036451053838
USA.19.2_1,22003,6,3,23085.0,0.181069958847737,0.070825211176088,0.091780011827321,0.091710977,0.2945,0.12989932425479,0.3343227002848915,0.2023,0.7864,0.7268000000000001,0.2415999999999999,0.6995,0.2357999999999999,0.7321,0.2474,0.3712,0.5224,0.7376,0.2413,0,0,0.7464226921615804,0.7435111237877925,0.39123385699111085
USA.19.3_1,22005,2,1,125289.0,0.227753434060452,0.059797747607531,0.047616067097501,0.22116312,0.8916,0.2874593674711472,0.5261420202640436,0.8698,2.9608,0.5903999999999999,0.3691,0.5600999999999999,0.3498,0.554,0.4262,0.4342,0.4183,0.6589,0.3162,0,0,0.579333924275041,0.5628208784940102,0.48465365908201485
USA.19.4_1,22007,6,3,21366.0,0.297247964055041,0.032575119348498,0.08155806182122,0.085266143,0.355,0.1483245265082976,0.2512814047523833,0.2763,0.5402,0.6015,0.3708,0.5918,0.3577,0.5958,0.3872,0.2615,0.6905,0.6054,0.3781,0,0,0.5852855514752437,0.5797917855105533,0.23592553250964388
USA.19.5_1,22009,6,3,39880.0,0.271990972918756,0.020737211634905,0.08041656396352,0.10181826,0.16829999999999998,0.1661277628048101,0.302403279728226,0.2969,0.6034,0.6587000000000001,0.3082999999999999,0.6298,0.3103,0.6601,0.3214,0.3031,0.6133,0.6651,0.3161,0,0,0.6610738255033558,0.6406873930405019,0.302342483367809
USA.19.6_1,22011,6,3,36417.0,0.120712853886921,0.038443584040421,0.083663335219058,0.14619324,0.2703,0.1645998443764568,0.4541944429195556,0.3506,1.2202,0.7822999999999999,0.1813,0.7155,0.1961999999999999,0.7969,0.1819,0.4971,0.447,0.8076,0.171,0,0,0.8197416740534379,0.7831574443810612,0.5037736903896685
USA.19.7_1,22013,6,3,13130.0,0.421934501142422,0.02025894897182,0.052790999567287,0.125792,0.0,0.1840495328234119,0.3273102912342067,0.3838,1.0109,0.5446000000000001,0.4239,0.5529,0.3967,0.5757,0.4088,0.3515,0.5991,0.5312,0.4554,0,0,0.5156388501962771,0.5242441528807757,0.3373399675742159
USA.19.8_1,22015,2,1,128508.0,0.235440595138046,0.067972421950384,0.054175445473402,0.2150355,0.7283,0.2433637415155056,0.6254235579254643,0.6142,4.2544,0.6514,0.3107,0.5943,0.3103,0.6236,0.357,0.5585,0.3438,0.7096,0.269,0,0,0.6549322527542104,0.615373645179692,0.5957958293732879
USA.19.9_1,22017,2,1,239775.0,0.489925972265666,0.029348347409029,0.085095876115759,0.2142559,0.8403,0.2866201016717947,0.5615821484243976,0.9852,3.6125,0.5417,0.4191999999999999,0.5531,0.3622,0.5535,0.4294,0.3449,0.5461,0.4634,0.5167,0,0,0.5167785234899329,0.5489874500855676,0.3632805948454184
USA.19.10_1,22019,3,1,212646.0,0.250350347525935,0.040099508102668,0.054401014921766,0.19060308,0.7495999999999999,0.2373807149403251,0.5409590548139506,0.6842,2.6908,0.6893,0.2704,0.6615,0.2452,0.7888999999999999,0.188,0.3837,0.4897,0.6491,0.3251,0,0,0.7044447258452577,0.7097119224187107,0.41650360597081676
USA.19.11_1,22021,8,4,9707.0,0.19625012877305,0.007108272380756,0.115167705550608,0.11666992,0.0,0.1366970043579299,0.2267322506983713,0.2375,0.4077,0.7826,0.1924999999999999,0.7633000000000001,0.1927,0.7945,0.1921999999999999,0.4201,0.5371,0.8071,0.1799,0,0,0.8128403191085223,0.8197375926982318,0.41035388829876446
USA.19.12_1,22023,3,1,5650.0,0.012389380530973,0.049911504424779,0.006987577639752,0.11936333,0.0,0.1103257116410273,0.2786391864890259,0.1659,0.5387,0.8504,0.1161,0.8122,0.1305,0.8694,0.1104,0.4039,0.5007,0.8872,0.0922,0,0,0.9041408129669495,0.8989589275527667,0.4216470062056242
USA.19.13_1,22025,9,4,9117.0,0.32565536909071,0.013162224415926,0.097195042400522,0.10644127,0.0,0.1452272356000306,0.2539283555547453,0.2828,0.6765,0.6906,0.2872,0.6764,0.284,0.6992,0.29,0.3269,0.628,0.6999,0.2897,0,0,0.6946308724832214,0.6926697090701655,0.3074299770783251
USA.19.14_1,22027,6,3,14456.0,0.519991698948533,0.015979524073049,0.052300432559969,0.10709313,0.0,0.1337368598810537,0.2858101195768854,0.2219,0.6782,0.5608,0.4119,0.5629000000000001,0.3894,0.5735,0.4120999999999999,0.3254,0.6339,0.5577,0.4286,0,0,0.5334937317968849,0.5365801483171706,0.30329289428076256
USA.19.15_1,22029,7,3,18989.0,0.400547685502133,0.017694454684291,0.123396655301185,0.10825918,0.6586,0.1539778121322851,0.3134917483905621,0.3453,1.071,0.5746,0.4044999999999999,0.5668,0.3926,0.5485,0.4397999999999999,0.3286,0.6268,0.609,0.3791,0,0,0.5469165505888313,0.5370792926411865,0.3090512662827752
USA.19.16_1,22031,2,1,26803.0,0.349065403126516,0.030780136551879,0.088465433121605,0.13677813,0.2089,0.2154336258761769,0.3608005483191109,0.4752,0.946,0.5962000000000001,0.3709,0.602,0.3376,0.6292,0.3565,0.3878,0.5472,0.5931,0.3928,0,0,0.5818665315942764,0.6013976041072446,0.3866495219992173
USA.19.17_1,22033,2,1,455447.0,0.453793745485205,0.043752621051407,0.072024831482531,0.33039877,0.9314,0.3440778120753132,0.6142266143960085,1.5515,7.3859,0.5101,0.4489,0.5185,0.392,0.5442,0.4334,0.3281,0.5815,0.4404,0.5322,0,0,0.47796631632265413,0.5030661722760981,0.3340973891653156
USA.19.18_1,22035,7,3,7502.0,0.67208744334844,0.018528392428686,0.077905491698595,0.084821627,0.0,0.055523296982963,0.1870471622535536,0.0786,0.3738,0.3823,0.5989,0.4169,0.5499999999999999,0.5013,0.4864,0.1641,0.8193,0.3641,0.6232,0,0,0.3020767380017728,0.3179549343981745,0.10946497456253146
USA.19.19_1,22037,2,1,19588.0,0.415764753930978,0.017459669185215,0.062386092808075,0.12304569,0.0,0.2198639516690284,0.3966775909529149,0.5373,1.4072,0.5378,0.429,0.5274,0.4043,0.5681999999999999,0.4145999999999999,0.3037,0.6929,0.5534,0.4281,0,0,0.5081043434215524,0.5006417569880205,0.25817632917761507
USA.19.20_1,22039,6,3,32538.0,0.265443481467822,0.03949228594259,0.135807924583886,0.10758195,0.2503,0.1410982384407092,0.284613058921751,0.2485,0.6117,0.6747,0.2969,0.6544,0.2912,0.6815,0.3011,0.3068,0.6374,0.6863,0.2969,0,0,0.6784221856401165,0.6718482601254991,0.2909375524123665
USA.19.21_1,22041,7,3,19964.0,0.331246243237828,0.004908835904628,0.087839655636266,0.11146538,0.26,0.1610628606697635,0.2883344332246484,0.3212,0.7301,0.6712,0.3038,0.6459,0.3089,0.6543,0.3326,0.3613,0.6359,0.7008,0.2866,0,0,0.671837406610105,0.6531660011409013,0.322245206015542
USA.19.22_1,22043,3,1,22236.0,0.159381183666127,0.052527432991545,0.043220548283527,0.11797372,0.0,0.2253313965072477,0.396880870441698,0.6395,1.3206,0.77,0.1953,0.7258,0.2029999999999999,0.7752,0.2062,0.5182,0.3789,0.8404,0.1404,0,0,0.8030897809294668,0.785653166001141,0.5536423100575837
USA.19.23_1,22045,2,1,70518.0,0.315352108681471,0.04380441872997,0.078076739372711,0.13156737,0.6756,0.1366653830631215,0.3708735309781864,0.2537,1.0546,0.6372,0.3332,0.6153,0.3087,0.6504,0.3315,0.3546,0.5724,0.6398,0.3433,0,0,0.6316955806002279,0.6314888762122076,0.3540001118130486
USA.19.24_1,22047,2,1,30651.0,0.469478972953574,0.028808195491175,0.083805209513024,0.11172335,0.4153,0.1762236401316153,0.3048869153032411,0.3607,0.9838,0.4725999999999999,0.4938,0.4877,0.4523,0.5029,0.4787,0.2027,0.7452,0.4519,0.5298,0,0,0.4257946055464099,0.43810610382201937,0.17247162743892214
USA.19.25_1,22049,6,3,15214.0,0.267451031944262,0.018404101485474,0.045479962721342,0.135584,0.3489,0.1654447385600281,0.2972155341975361,0.3489,0.7282,0.6695,0.3024,0.6546,0.2946,0.6821,0.3011,0.385,0.5837,0.6936,0.2912,0,0,0.6716474610611625,0.6695664575014262,0.3646782579527031
USA.19.26_1,22051,1,1,439402.0,0.268717484217186,0.14860651521841,0.059554137280666,0.22584789,0.9843000000000001,0.2966006305059223,0.634559810170634,1.0387,6.924,0.5051,0.4374,0.5265,0.378,0.535,0.44,0.403,0.4341,0.5604,0.4136,0,0,0.48208180321641125,0.5187535653166,0.45837759266506406
USA.19.27_1,22053,6,3,32270.0,0.162534862101023,0.025472575147196,0.055938812237552,0.11874399,0.2908,0.1362743308992057,0.3129288683449236,0.2365,0.717,0.7386,0.2282,0.7111000000000001,0.2266999999999999,0.7442000000000001,0.2357,0.3481,0.5469,0.7512,0.2285,0,0,0.7623781182727618,0.7582715345122648,0.3646223514284117
USA.19.28_1,22059,6,3,14770.0,0.120446851726473,0.029451591062965,0.062717219589258,0.13120934,0.0,0.1559741088788006,0.2575348306601683,0.3406,0.6142,0.8362999999999999,0.1385,0.7998,0.157,0.8522000000000001,0.1339,0.4926,0.4803,0.887,0.0995,0,0,0.8810307711789287,0.871220764403879,0.482641024207525
USA.19.29_1,22055,2,1,241173.0,0.257043698921521,0.046132858985044,0.052339094279533,0.27479467,0.9092,0.2601756417376556,0.5423024329379058,0.8616,4.0847,0.6456,0.3132999999999999,0.6125,0.2935999999999999,0.6555,0.3223,0.4644,0.379,0.646,0.3262,0,0,0.6496137773838166,0.6402595550484884,0.5235086934645273
USA.19.30_1,22057,3,1,97677.0,0.133695752326546,0.044421921230177,0.061068871500454,0.14629006,0.7663,0.1893237961363428,0.4183163160219641,0.4918,1.4894,0.7091999999999999,0.2557,0.6456,0.2733,0.6971999999999999,0.2821,0.4039,0.5123,0.7643,0.2132,0,0,0.7263517791566417,0.6783371363377068,0.4151618493878236
USA.19.31_1,22061,4,2,48415.0,0.379799648869152,0.03147784777445,0.038125819727737,0.32619697,0.5959,0.2085550783302651,0.4733932016464099,0.493,2.1408,0.5861,0.3746,0.5835,0.3482,0.6025,0.3737999999999999,0.4291,0.4912,0.5762,0.3973,0,0,0.573129036342915,0.5806474614945807,0.4410465701347347
USA.19.32_1,22063,2,1,141057.0,0.067433732462763,0.041897956145388,0.044187483981849,0.16395228,0.6124,0.311497384153851,0.589623281249973,1.0589,3.1409,0.6735,0.2861,0.625,0.278,0.6657,0.3132999999999999,0.5454,0.3888,0.843,0.1333,0,0,0.6845004432062808,0.6602966343411294,0.5633141387599934
USA.19.33_1,22065,7,3,10297.0,0.63523356317374,0.023987569194911,0.105892648774796,0.11584895,0.7147,0.0846430351734135,0.2246141851612081,0.1084,0.4981,0.4068,0.5667,0.4308,0.5357,0.4454999999999999,0.5422,0.2034,0.7948,0.402,0.5854,0,0,0.3379764467519311,0.338063320022818,0.14513333706043496
USA.19.34_1,22067,6,3,25852.0,0.487389757078756,0.008200526071484,0.091840876801299,0.11106151,0.4918,0.1473088341707174,0.3059371772024398,0.2589,0.6761,0.5577,0.4157,0.5507,0.3996,0.5776,0.4094,0.295,0.6981,0.5445,0.443,0,0,0.5291249841712042,0.5206075299486593,0.2504053223011125
USA.19.35_1,22069,6,3,37896.0,0.426113573991978,0.02432974456407,0.133240759108642,0.20776714,0.5047,0.1501052614615656,0.3863129414287112,0.2765,1.2641,0.5636,0.4036,0.5761000000000001,0.3613,0.5857,0.3946,0.3318,0.6461,0.5436,0.4355,0,0,0.5405217171077624,0.566029663434113,0.30005031587186226
USA.19.36_1,22071,1,1,383974.0,0.581409157911734,0.055508966752957,0.08351333012188,0.30584303,0.9956999999999999,0.2800259292115546,0.6947406258155372,0.5849,5.4256,0.2946,0.6398,0.4713,0.4477,0.4638,0.5099,0.1231,0.7673,0.158,0.8142,0,0,0.2206534126883626,0.4296919566457501,0.11561469223458376
USA.19.37_1,22073,3,1,160227.0,0.375504752632203,0.022886280090122,0.0586336889841,0.22775771,0.7481,0.2936348914373869,0.4978997790999463,1.0711,3.5636,0.6157,0.3521,0.5778,0.3509,0.6508,0.3323,0.4235,0.5348,0.6075,0.3743,0,0,0.6061162466759529,0.5746577296063891,0.4135405601833734
USA.19.38_1,22075,1,1,23536.0,0.205047586675731,0.079495241332427,0.046138415245737,0.16304827,0.6681,0.1062233140372955,0.3970970204040221,0.1481,0.7156,0.6232,0.3382,0.6020000000000001,0.3122,0.6486999999999999,0.3303,0.4001,0.5729,0.6525,0.326,0,0,0.6196656958338609,0.6195094124358244,0.3791580477441718
USA.19.39_1,22077,2,1,20951.0,0.342274831750274,0.029258746599208,0.055449735449735,0.15266465,0.3273,0.1765862026493597,0.2726563451017684,0.3422,0.6246,0.5606,0.4085,0.5539,0.3936,0.5726,0.411,0.2547,0.6927,0.5743,0.4104,0,0,0.535519817652273,0.5271677124928693,0.23089394532341925
